species,unique_id,kmer_size,seq_length,madb_time,madb_score,madb_distance,madb_bubbles,madb_braids,madb_cycles,madb_longest_braid_length,jaccard_distance,ensembl_pd,ensembl_score,cogent3_time,cogent3_score,cogent3_pd,madb_ungapped_sw_length,ungapped_sw_time
Chimpanzee,ENSG00000188157-0.fa,50,3340,0.0458712577819824,-1150.0291205556084,0.0063176895306859,1,2,True,707,0.7760401298318088,0.0071492403932082,-1152.03837333475,0.1820788383483886,-1150.0291205556084,0.0062056737588652,1023,0.1040434837341308
Chimpanzee,ENSG00000188157-0.fa,55,3340,0.0453343391418457,-1150.0291205556084,0.0063176895306859,1,2,True,707,0.7819415756860431,0.0071492403932082,-1152.03837333475,0.1820788383483886,-1150.0291205556084,0.0062056737588652,1023,0.1040434837341308
Chimpanzee,ENSG00000188157-0.fa,60,3340,0.0459587574005126,-1150.0291205556084,0.0063176895306859,1,2,True,707,0.7878430215402774,0.0071492403932082,-1152.03837333475,0.1820788383483886,-1150.0291205556084,0.0062056737588652,1023,0.1040434837341308
Chimpanzee,ENSG00000188157-0.fa,65,3340,0.1534225940704345,-1150.0291205556084,0.0063176895306859,1,2,True,707,0.7937444673945117,0.0071492403932082,-1152.03837333475,0.1820788383483886,-1150.0291205556084,0.0062056737588652,1023,0.1040434837341308
Chimpanzee,ENSG00000188157-1.fa,15,1061,0.0202822685241699,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.3485804416403786,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,20,1061,0.0202071666717529,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.436609152288072,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,25,1061,0.0195758342742919,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.5164520743919885,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,30,1061,0.0189003944396972,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.5872689938398357,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,35,1061,0.0188686847686767,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.6451187335092348,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,40,1061,0.0184607505798339,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.6989178866963717,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,45,1061,0.0183258056640625,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.7490774907749078,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,50,1061,0.0177836418151855,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.7938021454112039,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000188157-1.fa,55,1061,0.0170614719390869,1044.8369562309342,0.0150801131008482,0,1,False,1061,0.8263403263403264,0.0150801131008482,1044.8369562309342,0.039466381072998,1044.8369562309342,0.0150801131008482,1061,0.0373187065124511
Chimpanzee,ENSG00000153207-0.fa,15,1134,0.0206141471862792,986.4448681590684,0.0045998160073597,6,7,False,410,0.3001531393568146,0.0098920863309352,980.9268137974814,0.0442736148834228,1010.9269463570936,0.0098743267504488,608,0.0383150577545166
Chimpanzee,ENSG00000153207-0.fa,20,1134,0.0197706222534179,986.4448681590684,0.0045998160073597,6,7,False,410,0.3702064896755161,0.0098920863309352,980.9268137974814,0.0442736148834228,1010.9269463570936,0.0098743267504488,608,0.0383150577545166
Chimpanzee,ENSG00000153207-0.fa,25,1134,0.0222940444946289,982.4381112709084,0.0037523452157598,6,7,False,410,0.4308131241084165,0.0098920863309352,980.9268137974814,0.0442736148834228,1010.9269463570936,0.0098743267504488,608,0.0383150577545166
Chimpanzee,ENSG00000153207-0.fa,30,1134,0.02305269241333,982.4381112709084,0.0037523452157598,6,7,False,410,0.4865238424326192,0.0098920863309352,980.9268137974814,0.0442736148834228,1010.9269463570936,0.0098743267504488,608,0.0383150577545166
Chimpanzee,ENSG00000153207-0.fa,35,1134,0.0226569175720214,982.4381112709084,0.0037523452157598,6,7,False,410,0.5388739946380697,0.0098920863309352,980.9268137974814,0.0442736148834228,1010.9269463570936,0.0098743267504488,608,0.0383150577545166
Chimpanzee,ENSG00000177674-0.fa,70,11495,0.2406001091003418,11040.862862856611,0.0097864768683274,8,7,False,4750,0.7281954048628151,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000177674-0.fa,75,11495,0.3782508373260498,11040.862862856611,0.0097560975609756,8,7,False,4750,0.7466461403122938,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000177674-0.fa,80,11495,0.35951828956604,11040.862862856611,0.0097311396468699,8,7,False,4750,0.7638474475126132,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000177674-0.fa,85,11495,0.224461555480957,11040.862862856611,0.0097311396468699,8,7,False,4750,0.7797481918028395,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000177674-0.fa,90,11495,0.3779134750366211,11040.862862856611,0.0095629820051413,8,7,False,4750,0.7944929838496161,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000177674-0.fa,95,11495,0.3588237762451172,11040.862862856611,0.009463394342762,8,7,False,4750,0.8083368244658568,0.0125819134993446,11053.778455371234,7.479712963104248,10990.92751610529,0.0117914228316883,7155,3.354300737380981
Chimpanzee,ENSG00000154027-0.fa,15,728,0.0132076740264892,722.9769654934607,0.0068681318681318,0,1,False,728,0.1739130434782608,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,20,728,0.0132992267608642,722.9769654934607,0.0068681318681318,0,1,False,728,0.2208281053952321,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,25,728,0.012646198272705,722.9769654934607,0.0068681318681318,0,1,False,728,0.2660098522167488,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,30,728,0.0138044357299804,722.9769654934607,0.0068681318681318,0,1,False,728,0.3095525997581621,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,35,728,0.0123810768127441,722.9769654934607,0.0068681318681318,0,1,False,728,0.351543942992874,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,40,728,0.0131697654724121,722.9769654934607,0.0068681318681318,0,1,False,728,0.3826291079812206,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,45,728,0.0121722221374511,722.9769654934607,0.0068681318681318,0,1,False,728,0.4129930394431554,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,50,728,0.0121049880981445,722.9769654934607,0.0068681318681318,0,1,False,728,0.4426605504587155,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,55,728,0.0126187801361083,722.9769654934607,0.0068681318681318,0,1,False,728,0.4716553287981859,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,60,728,0.0136575698852539,722.9769654934607,0.0068681318681318,0,1,False,728,0.5,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,65,728,0.0126166343688964,722.9769654934607,0.0068681318681318,0,1,False,728,0.5277161862527716,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,70,728,0.0112397670745849,722.9769654934607,0.0068681318681318,0,1,False,728,0.553238199780461,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,75,728,0.0120232105255126,722.9769654934607,0.0068681318681318,0,1,False,728,0.5720524017467249,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,80,728,0.0125532150268554,722.9769654934607,0.0068681318681318,0,1,False,728,0.5906623235613464,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,85,728,0.0131065845489501,722.9769654934607,0.0068681318681318,0,1,False,728,0.6090712742980562,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,90,728,0.0106432437896728,722.9769654934607,0.0068681318681318,0,1,False,728,0.6272824919441461,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000154027-0.fa,95,728,0.0112123489379882,722.9769654934607,0.0068681318681318,0,1,False,728,0.6409431939978564,0.0068681318681318,722.9769654934607,0.0233604907989501,722.9769654934607,0.0068681318681318,728,0.0198369026184082
Chimpanzee,ENSG00000174574-0.fa,90,6894,0.1326370239257812,6620.533413534753,0.0079823369565217,6,7,False,2124,0.7561601172483283,0.0105263157894736,6522.489958903939,2.3012900352478027,6618.533344934518,0.010053912283258,4122,1.222954511642456
Chimpanzee,ENSG00000174574-0.fa,95,6894,0.2481329441070556,6620.533413534753,0.0079378774805867,6,7,False,2124,0.7694749251836401,0.0105263157894736,6522.489958903939,2.3012900352478027,6618.533344934518,0.010053912283258,4122,1.222954511642456
Chimpanzee,ENSG00000174574-1.fa,30,7938,0.2852959632873535,-206.0,0.0084525357607282,11,12,True,2591,0.4568288854003139,0.0110546378653113,7544.352460176659,3.063687324523926,7493.396709924314,0.010670731707317,6714,1.5832886695861816
Chimpanzee,ENSG00000053371-1.fa,10,273,0.0040385723114013,-32.00528637639525,0.0078740157480314,1,1,False,127,0.6058394160583942,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,15,273,0.0032379627227783,-32.00528637639525,0.0078740157480314,1,1,False,127,0.6423357664233577,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,20,273,0.0031042098999023,-32.00528637639525,0.0078740157480314,1,1,False,127,0.6788321167883211,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,25,273,0.0055184364318847,-32.00528637639525,0.0,1,1,False,103,0.7106227106227105,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,30,273,0.0052282810211181,-32.00528637639525,0.0,1,1,False,103,0.7238805970149254,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,35,273,0.0059955120086669,-32.00528637639525,0.0,1,1,False,103,0.7376425855513308,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,40,273,0.0049498081207275,-32.00528637639525,0.0,1,1,False,103,0.751937984496124,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,45,273,0.0047919750213623,-32.00528637639525,0.0,1,1,False,103,0.766798418972332,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,50,273,0.0049340724945068,-32.00528637639525,0.0,1,1,False,103,0.782258064516129,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,55,273,0.0049569606781005,-32.00528637639525,0.0,1,1,False,103,0.7983539094650206,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,60,273,0.0047330856323242,-32.00528637639525,0.0,1,1,False,103,0.8151260504201681,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,65,273,0.005805492401123,-32.00528637639525,0.0,1,1,False,103,0.8326180257510729,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,70,273,0.004685640335083,-32.00528637639525,0.0,1,1,False,103,0.8508771929824561,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,75,273,0.0045795440673828,-32.00528637639525,0.0,1,1,False,103,0.8699551569506727,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,80,273,0.0048303604125976,-32.00528637639525,0.0,1,1,False,103,0.8899082568807339,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,85,273,0.0045793056488037,-32.00528637639525,0.0,1,1,False,103,0.9107981220657276,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,90,273,0.0044796466827392,-32.00528637639525,0.0,1,1,False,103,0.9326923076923076,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000053371-1.fa,95,273,0.0046401023864746,-32.00528637639525,0.0,1,1,False,103,0.9556650246305418,0.0078740157480314,-32.00528637639525,0.0048491954803466,-32.00528637639525,0.0078740157480314,127,0.0042176246643066
Chimpanzee,ENSG00000117448-1.fa,70,10161,0.175722599029541,5867.687321147698,0.0043283797431828,10,10,False,2213,0.6807268481354448,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000117448-1.fa,75,10161,0.3130934238433838,5867.687321147698,0.0043283797431828,10,10,False,2213,0.6956082057208899,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000117448-1.fa,80,10161,0.3052361011505127,5867.687321147698,0.0043283797431828,10,10,False,2213,0.7096358823950211,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000117448-1.fa,85,10161,0.1783118247985839,5867.687321147698,0.0042360502483201,10,10,False,2213,0.7233952104293608,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000117448-1.fa,90,10161,0.3258004188537597,5867.687321147698,0.0040847201210287,9,9,False,2213,0.7357403765102557,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000117448-1.fa,95,10161,0.1951355934143066,5867.687321147698,0.0040847201210287,9,9,False,2213,0.7472649989547766,0.0091799265605875,723.6297788555548,4.676515579223633,5833.686671230488,0.0075297546757347,5088,2.127993106842041
Chimpanzee,ENSG00000162482.fa,45,6239,0.1302571296691894,5924.117339797365,0.011551724137931,8,9,False,1585,0.6359818764504366,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,50,6239,0.2492477893829345,5924.117339797365,0.0112497802777289,8,9,False,1585,0.6646816803811173,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,55,6239,0.1200418472290039,5916.116762304512,0.0109436670254754,8,9,False,1531,0.6909921393669003,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,60,6239,0.2420582771301269,5891.155689348999,0.0105588931367194,8,9,False,1531,0.7151205259313367,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,65,6239,0.1225209236145019,5891.155689348999,0.0099811676082862,8,9,False,1531,0.7363393590797043,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,70,6239,0.2681992053985595,5891.155689348999,0.0099160945842868,8,9,False,1531,0.7560210483707751,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,75,6239,0.1314928531646728,5866.193734291564,0.0094358562537643,7,8,False,1531,0.7740293442459327,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,80,6239,0.2661848068237304,5866.193734291564,0.0093839249286005,7,8,False,1531,0.790599132834056,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,85,6239,0.1370854377746582,5866.193734291564,0.0093399750933997,7,8,False,1531,0.8061721183800623,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,90,6239,0.2677464485168457,5866.193734291564,0.0093399750933997,7,8,False,1531,0.8209199384141648,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000162482.fa,95,6239,0.1354472637176513,5866.193734291564,0.0093399750933997,7,8,False,1531,0.8349985726520126,0.0158548545276234,5656.960036880173,1.892567157745361,5866.193734291564,0.0138888888888888,3306,0.9859378337860109
Chimpanzee,ENSG00000053371-0.fa,50,9900,0.3040759563446045,9500.375038416883,0.0137265415549597,15,16,False,2291,0.7170906718851924,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,55,9900,0.3090369701385498,9500.375038416883,0.0134838851129138,15,16,False,2291,0.7463647959183674,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,60,9900,0.1971189975738525,9500.375038416883,0.0134828914570586,13,14,False,2232,0.7702947987732365,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,65,9900,0.3227338790893554,9500.375038416883,0.0128862904188044,13,13,False,2232,0.7908251231527094,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,70,9900,0.1942219734191894,9500.375038416883,0.0120392205535559,13,13,False,2232,0.8092580234180671,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,75,9900,0.3544580936431885,9500.375038416883,0.0114705503286506,12,12,False,2232,0.8256106321839081,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,80,9900,0.3106734752655029,9500.375038416883,0.0113636363636363,11,11,False,2118,0.8398224852071006,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,85,9900,0.3373377323150635,9500.375038416883,0.0112359550561797,11,11,False,2118,0.8520297580692402,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,90,9900,0.2074880599975586,9500.375038416883,0.0113697888467785,10,10,False,2118,0.8630057467928252,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000053371-0.fa,95,9900,0.3448381423950195,9500.375038416883,0.0113697888467785,10,10,False,2118,0.8731364761411385,0.0157152996045827,9451.353038417496,5.682537317276001,9450.458604107813,0.015205271160669,7285,2.485579490661621
Chimpanzee,ENSG00000211454-1.fa,60,1454,0.0262465476989746,1406.9216195270783,0.0086830680173661,2,2,False,826,0.5695942475603493,0.0089717046238785,1406.9216195270783,0.0675680637359619,1406.9216195270783,0.0089717046238785,1323,0.0633060932159423
Chimpanzee,ENSG00000211454-0.fa,30,6977,0.449324369430542,2824.298986988216,0.021180712032447,9,10,False,913,0.7950410274705673,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,35,6977,0.3070580959320068,2824.298986988216,0.0210064635272391,8,9,False,913,0.8235294117647058,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,40,6977,0.4277019500732422,2799.377345251324,0.0199423354156655,8,9,False,802,0.847008547008547,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,45,6977,0.4251148700714111,2799.377345251324,0.0194739504299443,8,9,False,802,0.865415369076677,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,50,6977,0.3141746520996094,2799.377345251324,0.0182960131075914,8,9,False,653,0.8801130695044895,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,55,6977,0.4423325061798095,2799.377345251324,0.0182072829131652,8,9,False,653,0.8933651237359204,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,60,6977,0.3418765068054199,2756.4886553467704,0.0150111785372085,8,9,False,622,0.9050797785737544,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,65,6977,0.4615304470062256,2756.4886553467704,0.0144784468575189,8,9,False,622,0.9146410401356698,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,70,6977,0.4664978981018066,2756.4886553467704,0.0138543516873889,8,9,False,622,0.9229288635816826,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,75,6977,0.3936018943786621,2756.4886553467704,0.011023622047244,7,8,False,622,0.9295684773071708,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,80,6977,0.5560979843139648,2756.4886553467704,0.0113728675873273,6,7,False,622,0.9353763099396634,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,85,6977,0.4369804859161377,2756.4886553467704,0.0111472364143056,6,7,False,538,0.9406277176061348,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,90,6977,0.558358907699585,2731.564995702736,0.0075339025615268,6,7,False,538,0.9450878436933744,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000211454-0.fa,95,6977,0.5721337795257568,2731.564995702736,0.0054545454545454,6,6,False,538,0.9486917576805216,0.0519419747309312,3351.90720241132,2.3223180770874023,2731.564995702736,0.0276134122287968,1608,1.1666927337646484
Chimpanzee,ENSG00000156150.fa,50,10914,0.2286469936370849,10280.24512603568,0.0084261209750225,12,12,False,2188,0.610728757959735,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,55,10914,0.3280091285705566,10280.24512603568,0.0080892893712881,11,11,False,2188,0.6379179810725553,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,60,10914,0.333855390548706,10255.272379686192,0.0077431344208135,11,11,False,2188,0.6622652036451553,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,65,10914,0.2069203853607177,10255.272379686192,0.0075899355375337,11,11,False,2188,0.6840146430750458,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,70,10914,0.3368375301361084,10255.272379686192,0.0075899355375337,11,11,False,2188,0.7038417603559189,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,75,10914,0.3319644927978515,10255.272379686192,0.0075899355375337,11,11,False,2188,0.7224922930993598,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,80,10914,0.2065479755401611,10255.272379686192,0.0075479610022014,11,11,False,2188,0.7404093567251462,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
Chimpanzee,ENSG00000156150.fa,85,10914,0.3380703926086426,10255.272379686192,0.0075479610022014,11,11,False,2188,0.7569143714995092,0.011038961038961,10319.115553140142,6.699259042739868,10255.272379686192,0.0100157655568951,10694,3.09295392036438
